alpha,gamma,c,mean_energy
0.7222222222222222,0.25555555555555554,0.03333333333333333,-2.457256110187893
0.7222222222222222,0.25555555555555554,0.04111111111111111,-2.528198035552597
0.7222222222222222,0.25555555555555554,0.04888888888888889,-2.318970077539214
0.7222222222222222,0.25555555555555554,0.05666666666666667,-2.7965675615049963
0.7222222222222222,0.25555555555555554,0.06444444444444444,-2.1864610956206665
0.7222222222222222,0.25555555555555554,0.07222222222222223,-2.293899526792461
0.7222222222222222,0.25555555555555554,0.08,-2.346191383286402
0.7222222222222222,0.33333333333333337,0.01,-2.214236298069557
0.7222222222222222,0.33333333333333337,0.017777777777777778,-2.27123362971109
0.7222222222222222,0.33333333333333337,0.025555555555555557,-2.4158799394124206
0.7222222222222222,0.33333333333333337,0.03333333333333333,-2.8674972966510786
0.7222222222222222,0.33333333333333337,0.04111111111111111,-2.482343645418807
0.7222222222222222,0.33333333333333337,0.04888888888888889,-3.0942448265998728
0.7222222222222222,0.33333333333333337,0.05666666666666667,-2.5859057867118596
0.7222222222222222,0.33333333333333337,0.06444444444444444,-2.555760272928216
0.7222222222222222,0.33333333333333337,0.07222222222222223,-2.7048350059392723
0.7222222222222222,0.33333333333333337,0.08,-2.5043303781455357
0.7222222222222222,0.4111111111111111,0.01,-2.492799135620797
0.7222222222222222,0.4111111111111111,0.017777777777777778,-2.557211933901449
0.7222222222222222,0.4111111111111111,0.025555555555555557,-2.73469977492963
0.7222222222222222,0.4111111111111111,0.03333333333333333,-2.1417068752215775
0.7222222222222222,0.4111111111111111,0.04111111111111111,-2.7067021162034415
0.7222222222222222,0.4111111111111111,0.04888888888888889,-2.672483603472032
0.7222222222222222,0.4111111111111111,0.05666666666666667,-2.6432811502682108
0.7222222222222222,0.4111111111111111,0.06444444444444444,-2.7414163126425235
0.7222222222222222,0.4111111111111111,0.07222222222222223,-2.1946115699656126
0.7222222222222222,0.4111111111111111,0.08,-2.900801963477463
0.7222222222222222,0.48888888888888893,0.01,-2.4709839381514427
0.7222222222222222,0.48888888888888893,0.017777777777777778,-2.574509521736556
0.7222222222222222,0.48888888888888893,0.025555555555555557,-2.2460607981448484
0.7222222222222222,0.48888888888888893,0.03333333333333333,-2.454931111996898
0.7222222222222222,0.48888888888888893,0.04111111111111111,-2.5470569377988417
0.7222222222222222,0.48888888888888893,0.04888888888888889,-2.5667305871515187
0.7222222222222222,0.48888888888888893,0.05666666666666667,-2.001595653646067
0.7222222222222222,0.48888888888888893,0.06444444444444444,-2.1265177207659667
0.7222222222222222,0.48888888888888893,0.07222222222222223,-2.2791086827912808
0.7222222222222222,0.48888888888888893,0.08,-2.7480163833039475
0.7222222222222222,0.5666666666666667,0.01,-2.373556083970997
0.7222222222222222,0.5666666666666667,0.017777777777777778,-2.3796570502946026
0.7222222222222222,0.5666666666666667,0.025555555555555557,-2.22815349267747
0.7222222222222222,0.5666666666666667,0.03333333333333333,-2.3058796574429743
0.7222222222222222,0.5666666666666667,0.04111111111111111,-2.5107019970468594
0.7222222222222222,0.5666666666666667,0.04888888888888889,-2.712836630079545
0.7222222222222222,0.5666666666666667,0.05666666666666667,-2.226406082849251
0.7222222222222222,0.5666666666666667,0.06444444444444444,-2.3596708389417533
0.7222222222222222,0.5666666666666667,0.07222222222222223,-2.579926265126443
0.7222222222222222,0.5666666666666667,0.08,-2.8656666885348856
0.7222222222222222,0.6444444444444445,0.01,-2.621959790360967
0.7222222222222222,0.6444444444444445,0.017777777777777778,-2.8874368819314493
0.7222222222222222,0.6444444444444445,0.025555555555555557,-2.6249665628149796
0.7222222222222222,0.6444444444444445,0.03333333333333333,-2.356686605292579
0.7222222222222222,0.6444444444444445,0.04111111111111111,-2.5624459540466646
0.7222222222222222,0.6444444444444445,0.04888888888888889,-2.7562042209161506
0.7222222222222222,0.6444444444444445,0.05666666666666667,-2.024302057033372
0.7222222222222222,0.6444444444444445,0.06444444444444444,-2.7061272642919345
0.7222222222222222,0.6444444444444445,0.07222222222222223,-2.6403877712391632
0.7222222222222222,0.6444444444444445,0.08,-2.6050480779576963
0.7222222222222222,0.7222222222222222,0.01,-2.3011834756972447
0.7222222222222222,0.7222222222222222,0.017777777777777778,-2.5945444444630072
0.7222222222222222,0.7222222222222222,0.025555555555555557,-2.1067536814596184
0.7222222222222222,0.7222222222222222,0.03333333333333333,-2.4980359089161004
0.7222222222222222,0.7222222222222222,0.04111111111111111,-2.8464690213184802
0.7222222222222222,0.7222222222222222,0.04888888888888889,-2.8374779990626946
0.7222222222222222,0.7222222222222222,0.05666666666666667,-2.299167342713551
0.7222222222222222,0.7222222222222222,0.06444444444444444,-2.469426150339295
0.7222222222222222,0.7222222222222222,0.07222222222222223,-2.7218618468792357
0.7222222222222222,0.7222222222222222,0.08,-3.11224716906423
0.7222222222222222,0.8,0.01,-2.551592268552512
0.7222222222222222,0.8,0.017777777777777778,-2.586400134964445
0.7222222222222222,0.8,0.025555555555555557,-2.6076286121856618
0.7222222222222222,0.8,0.03333333333333333,-2.285527724500342
0.7222222222222222,0.8,0.04111111111111111,-2.519175044778133
0.7222222222222222,0.8,0.04888888888888889,-2.2216625767840164
0.7222222222222222,0.8,0.05666666666666667,-2.40198182834638
0.7222222222222222,0.8,0.06444444444444444,-2.673231640478163
0.7222222222222222,0.8,0.07222222222222223,-2.346007103304146
0.7222222222222222,0.8,0.08,-2.334423714449654
0.8,0.1,0.01,-2.1530720790882927
0.8,0.1,0.017777777777777778,-2.441196891807102
0.8,0.1,0.025555555555555557,-2.397335062016139
0.8,0.1,0.03333333333333333,-2.478470452576026
0.8,0.1,0.04111111111111111,-2.4947381085444635
0.8,0.1,0.04888888888888889,-2.2216962936324647
0.8,0.1,0.05666666666666667,-2.5293616986906153
0.8,0.1,0.06444444444444444,-2.268335998533613
0.8,0.1,0.07222222222222223,-2.4625003624860478
0.8,0.1,0.08,-2.5298300544550463
0.8,0.17777777777777778,0.01,-2.3028386225219015
0.8,0.17777777777777778,0.017777777777777778,-2.2082272706536803
0.8,0.17777777777777778,0.025555555555555557,-2.3267003450459995
0.8,0.17777777777777778,0.03333333333333333,-2.403359712666667
0.8,0.17777777777777778,0.04111111111111111,-2.7122553854563627
0.8,0.17777777777777778,0.04888888888888889,-2.430041999917157
0.8,0.17777777777777778,0.05666666666666667,-2.38945782065604
0.8,0.17777777777777778,0.06444444444444444,-2.495927923281824
0.8,0.17777777777777778,0.07222222222222223,-2.016528182883142
0.8,0.17777777777777778,0.08,-2.589521212860801
0.8,0.25555555555555554,0.01,-2.5575741344786858
0.8,0.25555555555555554,0.017777777777777778,-2.7753510475764274
0.8,0.25555555555555554,0.025555555555555557,-2.6572099607321427
0.8,0.25555555555555554,0.03333333333333333,-2.437785134790434
0.8,0.25555555555555554,0.04111111111111111,-2.3145906966587724
0.8,0.25555555555555554,0.04888888888888889,-2.1668921131095287
0.8,0.25555555555555554,0.05666666666666667,-2.5376635137633516
0.8,0.25555555555555554,0.06444444444444444,-2.4793490006348273
0.8,0.25555555555555554,0.07222222222222223,-2.488896471945372
0.8,0.25555555555555554,0.08,-2.1418133105207255
0.8,0.33333333333333337,0.01,-2.5399464442973523
0.8,0.33333333333333337,0.017777777777777778,-2.5973666683000474
0.8,0.33333333333333337,0.025555555555555557,-2.3783869484926927
0.8,0.33333333333333337,0.03333333333333333,-2.3407256659818114
0.8,0.33333333333333337,0.04111111111111111,-2.597174927657978
0.8,0.33333333333333337,0.04888888888888889,-2.494396268785387
0.8,0.33333333333333337,0.05666666666666667,-2.544456080900088
0.8,0.33333333333333337,0.06444444444444444,-2.4660121772037633
0.8,0.33333333333333337,0.07222222222222223,-2.1697585102996944
0.8,0.33333333333333337,0.08,-2.339079920946817
0.8,0.4111111111111111,0.01,-2.7083781945566296
0.8,0.4111111111111111,0.017777777777777778,-2.5632886225778044
0.8,0.4111111111111111,0.025555555555555557,-2.047805227542457
0.8,0.4111111111111111,0.03333333333333333,-2.2425055792773727
0.8,0.4111111111111111,0.04111111111111111,-2.2992765068017795
0.8,0.4111111111111111,0.04888888888888889,-2.3229344387778283
0.8,0.4111111111111111,0.05666666666666667,-2.405631367077196
0.8,0.4111111111111111,0.06444444444444444,-2.278994466965563
0.8,0.4111111111111111,0.07222222222222223,-2.5261820144692932
0.8,0.4111111111111111,0.08,-2.692933317043746
0.8,0.48888888888888893,0.01,-2.48485127320344
0.8,0.48888888888888893,0.017777777777777778,-2.690000049621557
0.8,0.48888888888888893,0.025555555555555557,-2.87877377356286
0.8,0.48888888888888893,0.03333333333333333,-2.133737132312306
0.8,0.48888888888888893,0.04111111111111111,-2.6961488728228593
0.8,0.48888888888888893,0.04888888888888889,-2.550384348206729
0.8,0.48888888888888893,0.05666666666666667,-2.6015064979426246
0.8,0.48888888888888893,0.06444444444444444,-2.5728061075356354
0.8,0.48888888888888893,0.07222222222222223,-2.636419076180783
0.8,0.48888888888888893,0.08,-2.521557915022272
0.8,0.5666666666666667,0.01,-2.456281407672007
0.8,0.5666666666666667,0.017777777777777778,-2.627497398764043
0.8,0.5666666666666667,0.025555555555555557,-2.8083082516884503
0.8,0.5666666666666667,0.03333333333333333,-2.3628379738957737
0.8,0.5666666666666667,0.04111111111111111,-2.3112810872177696
0.8,0.5666666666666667,0.04888888888888889,-2.1865876576367547
0.8,0.5666666666666667,0.05666666666666667,-2.7293790089438805
0.8,0.5666666666666667,0.06444444444444444,-2.646954102049631
0.8,0.5666666666666667,0.07222222222222223,-2.5312926575950465
0.8,0.5666666666666667,0.08,-2.483472519302743
0.8,0.6444444444444445,0.01,-2.485427323080555
0.8,0.6444444444444445,0.017777777777777778,-2.6340828270437733
0.8,0.6444444444444445,0.025555555555555557,-1.9688737234887526
0.8,0.6444444444444445,0.03333333333333333,-2.3363432345993624
0.8,0.6444444444444445,0.04111111111111111,-2.2348997657419085
0.8,0.6444444444444445,0.04888888888888889,-2.7219068623061213
0.8,0.6444444444444445,0.05666666666666667,-2.374234916312663
0.8,0.6444444444444445,0.06444444444444444,-2.139370317688775
0.8,0.6444444444444445,0.07222222222222223,-2.2760691009453766
0.8,0.6444444444444445,0.08,-2.3499132216359007
0.8,0.7222222222222222,0.01,-2.7670217360046228
0.8,0.7222222222222222,0.017777777777777778,-2.433606548697432
0.8,0.7222222222222222,0.025555555555555557,-2.4437939557303343
0.8,0.7222222222222222,0.03333333333333333,-2.7276384578416013
0.8,0.7222222222222222,0.04111111111111111,-2.6195076254418708
0.8,0.7222222222222222,0.04888888888888889,-2.6436205697679567
0.8,0.7222222222222222,0.05666666666666667,-2.3156733918938714
0.8,0.7222222222222222,0.06444444444444444,-2.5859756617705676
0.8,0.7222222222222222,0.07222222222222223,-2.476097195332156
0.8,0.7222222222222222,0.08,-2.5915286110752063
0.8,0.8,0.01,-1.856628992867611
0.8,0.8,0.017777777777777778,-2.5729861685425375
0.8,0.8,0.025555555555555557,-2.6264522990026924
0.8,0.8,0.03333333333333333,-2.4020714302894386
0.8,0.8,0.04111111111111111,-2.0705452143066325
0.8,0.8,0.04888888888888889,-2.5592218249406145
0.8,0.8,0.05666666666666667,-2.354581757792402
0.8,0.8,0.06444444444444444,-2.270281042450267
0.8,0.8,0.07222222222222223,-2.5616214164235167
0.8,0.8,0.08,-2.032482933144476
